skyscraper,skyscraperLabel,height,floors,countryLabel,cityLabel,constructionYear,architectLabel
http://www.wikidata.org/entity/Q4828174,Avenue,,36,США,Северная Каролина,,
http://www.wikidata.org/entity/Q4877381,Beau Rivage,,,США,,,
http://www.wikidata.org/entity/Q4836773,BT Tower,,,Великобритания,Суонси,,
http://www.wikidata.org/entity/Q4855941,Bank Markazi Tower (Davudiyeh),71.62,20,Иран,District 3,,
http://www.wikidata.org/entity/Q4704745,Al Sahab Tower 2,,44,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q4704749,Al Sahab Tower 1,,24,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q4704884,Al Thuraya Tower 1,,28,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q4836594,BSE Tower,,16,Румыния,Бухарест,,
http://www.wikidata.org/entity/Q4907607,Выставочный центр Бильбао,,,Испания,Страна Басков,2004,
http://www.wikidata.org/entity/Q4678869,Adam Clayton Powell Jr. State Office Building,,19,США,Манхэттен,1973,
http://www.wikidata.org/entity/Q4654555,AT&T Tower,,34,США,Миннеаполис,1991,
http://www.wikidata.org/entity/Q4686195,Advanced Equities Plaza,,23,США,Калифорния,2005,
http://www.wikidata.org/entity/Q4745805,The Bell Apartments,,16,США,Кливленд,1983,
http://www.wikidata.org/entity/Q4786997,Architects' Building,63.75,17,Канада,Монреаль,1930,Ross and Macdonald
http://www.wikidata.org/entity/Q4754272,Anderston Centre,,19,Великобритания,Глазго-Сити,1972,Richard Seifert
http://www.wikidata.org/entity/Q4816120,Atlanta Plaza,,32,США,Джорджия,1986,
http://www.wikidata.org/entity/Q4654517,AT&T Center,,32,США,Калифорния,1965,Уильям Леонард Перейра
http://www.wikidata.org/entity/Q4725573,Aliante Casino and Hotel,,,США,Норт-Лас-Вегас,2005,
http://www.wikidata.org/entity/Q4725573,Aliante Casino and Hotel,,,США,Норт-Лас-Вегас,2008,
http://www.wikidata.org/entity/Q4856086,Здание Банка Китая,,38,Китай,Макао,1991,P&T Architects & Engineers Ltd.
http://www.wikidata.org/entity/Q4772804,Anthony J. Celebrezze Federal Building,,,США,Огайо,1967,
http://www.wikidata.org/entity/Q4856030,Bank of America Center,,28,США,Орландо,1988,
http://www.wikidata.org/entity/Q4856045,Bank of America Plaza,,42,США,Тампа,1986,"HKS, Inc."
http://www.wikidata.org/entity/Q4856042,Bank of America Plaza,,28,США,Техас,1984,
http://www.wikidata.org/entity/Q4856087,Bank of China Building,,36,Сингапур,Раффлз-плейс,1954,
http://www.wikidata.org/entity/Q4750740,Anadarko Tower,,32,США,,2002,Gensler
http://www.wikidata.org/entity/Q4830875,Tower One & Exchange Plaza,,,Филиппины,Макати,1996,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q4770731,Anson Mills Building,,,США,Эль-Пасо,1910,Trost & Trost
http://www.wikidata.org/entity/Q4883419,Белладжио (Гонконг),,64,Китай,Гонконг,2006,
http://www.wikidata.org/entity/Q4883966,Bellevue Towers,,,США,Белвью,2009,
http://www.wikidata.org/entity/Q4769474,Anniesland Court,,24,Великобритания,Глазго-Сити,1968,
http://www.wikidata.org/entity/Q4830611,Axis at Brickell Village,,40,США,,2008,Arquitectonica
http://www.wikidata.org/entity/Q4876641,Beard Building,,,Канада,Торонто,1893,Эдвард Джеймс Леннокс
http://www.wikidata.org/entity/Q4855377,Bangladesh Shilpa Bank Bhaban,,,Бангладеш,,1983,
http://www.wikidata.org/entity/Q4732002,Allendale Square,132,,Австралия,Западная Австралия,1976,
http://www.wikidata.org/entity/Q4705101,Ala Moana Hotel,,,США,Гонолулу,1970,
http://www.wikidata.org/entity/Q4778673,Aomori Prefecture Tourist Center,,,Япония,Yasukata,1986,Nikken Sekkei
http://www.wikidata.org/entity/Q4852943,Baltimore World Trade Center,405,32,США,Балтимор,1977,Pei Cobb Freed & Partners
http://www.wikidata.org/entity/Q4883271,Bell Telephone Building,,20,США,,1923,
http://www.wikidata.org/entity/Q4696827,Эгбет,,48,Китай,Гонконг,1999,Wong Tung & Partners
http://www.wikidata.org/entity/Q4733354,Allure Las Vegas,,,США,Невада,2007,
http://www.wikidata.org/entity/Q4881194,Beijing Television Center,,41,Китай,Чаоян,2006,Nikken Sekkei
http://www.wikidata.org/entity/Q4881194,Beijing Television Center,,41,Китай,Чаоян,2006,Beijing Institute of Architectural Design
http://www.wikidata.org/entity/Q4770731,Anson Mills Building,,,США,Техас,1910,Trost & Trost
http://www.wikidata.org/entity/Q4856031,Arvest Tower,,32,США,Оклахома,1967,
http://www.wikidata.org/entity/Q4744161,American Insurance Company Building,,16,США,Ньюарк,1930,John H. & Wilson C. Ely
http://www.wikidata.org/entity/Q4881194,Beijing Television Center,,41,Китай,Чаоян,2006,"Radio, Film & TV Design and Research Institute"
http://www.wikidata.org/entity/Q4856024,Bank of America Building,,24,США,Мидленд,1978,
http://www.wikidata.org/entity/Q4836768,BT Tower,140,31,Великобритания,Бирмингем,1965,
http://www.wikidata.org/entity/Q4836768,BT Tower,140,31,Великобритания,Бирмингем,1966,
http://www.wikidata.org/entity/Q4733861,Almoayyed Tower,,47,Бахрейн,Манама,2004,
http://www.wikidata.org/entity/Q4907607,Выставочный центр Бильбао,,,Испания,Баракальдо,2004,
http://www.wikidata.org/entity/Q4704024,Al Hekma Tower,282,64,Объединённые Арабские Эмираты,Дубай,2015,
http://www.wikidata.org/entity/Q4856094,"Bank of Commerce Building, Windsor",,,Канада,Онтарио,1974,
http://www.wikidata.org/entity/Q4856040,Bank of America Plaza,,23,США,Форт-Лодердейл,2002,
http://www.wikidata.org/entity/Q4855276,Bangladesh Bank Building,137.1,31,Бангладеш,Motijheel,1985,
http://www.wikidata.org/entity/Q4789813,"Argyle Building, Glasgow",,21,Великобритания,Глазго-Сити,2008,
http://www.wikidata.org/entity/Q4879827,Beekman Tower,,26,США,Манхэттен,1928,Джон Мид Хауэллс
http://www.wikidata.org/entity/Q4722907,Alfred I. DuPont Building,,,США,Майами,1939,Marsh & Saxelbye
http://www.wikidata.org/entity/Q4654550,AT&T Madison Complex Tandem Office,137,17,США,Калифорния,1961,The Parkinsons
http://www.wikidata.org/entity/Q4866262,Basarab Tower,114,,Румыния,Бухарест,1988,
http://www.wikidata.org/entity/Q4704851,Al Subeaei Tower Complex,,16,Саудовская Аравия,Эль-Хубар,2004,
http://www.wikidata.org/entity/Q4856213,Bank of the West Tower,,25,США,Калифорния,2009,
http://www.wikidata.org/entity/Q4722590,Alfred E. Smith Building,,34,США,Нью-Йорк,1928,William Haugaard
http://www.wikidata.org/entity/Q4827372,Premiere on Pine,,42,США,Сиэтл,2014,
http://www.wikidata.org/entity/Q4852889,Baltimore Marriott Waterfront Hotel,,,США,Мэриленд,2001,
http://www.wikidata.org/entity/Q4654532,AT&T Huron Road Building,,22,США,Огайо,1927,Hubbell & Benes
http://www.wikidata.org/entity/Q4822225,Hilton Izmir,142,33,Турция,Конак,1992,
http://www.wikidata.org/entity/Q4688747,Eight Forty One,,22,США,,1955,
http://www.wikidata.org/entity/Q4856038,Bank of America Plaza,,29,США,Иллинойс,2003,
http://www.wikidata.org/entity/Q4672984,Ace Hotel Los Angeles,,13,США,Лос-Анджелес,1927,Walker & Eisen
http://www.wikidata.org/entity/Q4925547,Blaustein Building,,30,США,Мэриленд,1962,
http://www.wikidata.org/entity/Q5047801,Casa Condominio Residenza,,,Канада,Онтарио,,architectsAlliance
http://www.wikidata.org/entity/Q5122944,CityCenterDC,,,США,Вашингтон,,
http://www.wikidata.org/entity/Q4965974,Brickell Flatiron,,64,США,Майами,,Enrique Norten
http://www.wikidata.org/entity/Q5051364,Catalyst,,27,США,Шарлотт,,
http://www.wikidata.org/entity/Q5029412,Canada Permanent Trust Building,,,Канада,Торонто,,
http://www.wikidata.org/entity/Q5015659,Башня Кейбл Ти-Ви,,41,Китай,Гонконг,,
http://www.wikidata.org/entity/Q5122507,Citigroup Tower,,,Китай,Шанхай,,
http://www.wikidata.org/entity/Q5121334,Cira Centre,,29,США,Филадельфия,,Сезар Пелли
http://www.wikidata.org/entity/Q5102381,Chittagong City Center,,50,Бангладеш,,,
http://www.wikidata.org/entity/Q4998885,Burj Park III,,60,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q5061843,Central Star,,,Республика Корея,,,
http://www.wikidata.org/entity/Q4998889,Burj al-Taqa,,,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q5124455,Civil Courts Building,,13,США,Сент-Луис,,
http://www.wikidata.org/entity/Q5063213,Century Tower,,,Австралия,Новый Южный Уэльс,,
http://www.wikidata.org/entity/Q5157890,Con-Ed Redevelopment,,,США,Манхэттен,,
http://www.wikidata.org/entity/Q5035679,"Capital Tower, Cardiff",,,Великобритания,Кардифф,,
http://www.wikidata.org/entity/Q5035873,Capitol Grand Tower,,70,США,,,
http://www.wikidata.org/entity/Q5123238,City House and the Olympic,,,США,,,
http://www.wikidata.org/entity/Q5139094,Coca-Cola headquarters,,,США,,,
http://www.wikidata.org/entity/Q5035915,Capitol Place,,12,США,Вашингтон,,
http://www.wikidata.org/entity/Q5020250,California Automobile Association Building,,29,США,Сан-Франциско,,Solomon Cordwell Buenz
http://www.wikidata.org/entity/Q5122973,CityPlace,,,Канада,Торонто,,
http://www.wikidata.org/entity/Q4985697,Buffalo City Tower,,,США,,,CannonDesign
http://www.wikidata.org/entity/Q5086097,Charlotte Plaza,,27,США,Северная Каролина,,
http://www.wikidata.org/entity/Q5087205,Chase Tower,,22,США,Милуоки,,Harrison & Abramovitz
http://www.wikidata.org/entity/Q5039570,Carillon Tower,,24,США,Северная Каролина,,Tvsdesign
http://www.wikidata.org/entity/Q4975131,Brookstreet Hotel,,18,Канада,Каната,,WZMH Architects
http://www.wikidata.org/entity/Q5087588,Чатер-хаус,,30,Китай,,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q5123320,City National Bank Building,,,США,Омаха,,
http://www.wikidata.org/entity/Q5151536,San Diego Union-Tribune Building,,23,США,Калифорния,,
http://www.wikidata.org/entity/Q5035668,Capital Square,,,Малайзия,Куала-Лумпур,2011,Джон Кэлвин Портман
http://www.wikidata.org/entity/Q5135151,Clorox Building,,24,США,Калифорния,1976,Сезар Пелли
http://www.wikidata.org/entity/Q5029399,Canada Life Building,,8,Канада,Виль-Мари,1894,Richard A. Waite
http://www.wikidata.org/entity/Q5059222,Centennial Tower,,36,США,Джорджия,1975,Cooper Carry
http://www.wikidata.org/entity/Q5139763,Cocoa House,105,26,Нигерия,Ибадан,1965,
http://www.wikidata.org/entity/Q4980431,Bryan Tower,,40,США,Даллас,1973,
http://www.wikidata.org/entity/Q4980371,Bryan Simpson United States Courthouse,,14,США,Флорида,2002,
http://www.wikidata.org/entity/Q4986306,Buhl Building,,29,США,Мичиган,1925,Wirt C. Rowland
http://www.wikidata.org/entity/Q5123077,City Centre Bangladesh,,,Бангладеш,Дакка,2012,
http://www.wikidata.org/entity/Q5123466,"City Tower, Manchester",,30,Великобритания,Манчестер,1965,Ralph Covell
http://www.wikidata.org/entity/Q5035571,Capital Fort,126,28,Болгария,Столична,2015,Atkins
http://www.wikidata.org/entity/Q5062831,Centro Empresarial Nações Unidas,,,Бразилия,Сан-Паулу,1999,
http://www.wikidata.org/entity/Q5065744,Cevahir Towers,,40,Северная Македония,,2016,
http://www.wikidata.org/entity/Q4998116,Burano,,48,Канада,Торонто,2012,Peter Clewes
http://www.wikidata.org/entity/Q5139763,Cocoa House,105,26,Нигерия,Ойо,1965,
http://www.wikidata.org/entity/Q5121333,Cira Centre South,,49,США,Пенсильвания,2016,Сезар Пелли
http://www.wikidata.org/entity/Q5049203,Cassa Hotel & Residences,,48,США,Манхэттен,2010,Enrique Norten
http://www.wikidata.org/entity/Q5087204,FirstBank Southwest Tower,114,31,США,Техас,1971,
http://www.wikidata.org/entity/Q5065298,Cerulean Tower,,47,Япония,Sakuragaokachō,2001,Tokyu Architects & Engineers
http://www.wikidata.org/entity/Q5065298,Cerulean Tower,,47,Япония,Sakuragaokachō,2001,Kanko kikaku Sekkeisha
http://www.wikidata.org/entity/Q4972370,Broadway-Chambers Building,,18,США,Манхэттен,1900,Кэсс Гильберт
http://www.wikidata.org/entity/Q5158797,Concord Grand,,25,Бангладеш,,2005,
http://www.wikidata.org/entity/Q4999689,Burnett Plaza,172.9,40,США,Форт-Уэрт,1983,
http://www.wikidata.org/entity/Q5135670,Cloud Nine,,58,Китай,Шанхай,2006,Arquitectonica
http://www.wikidata.org/entity/Q4972498,Broadway Plaza,,,США,Рочестер,2004,
http://www.wikidata.org/entity/Q5116657,Church Office Building,420.01,28,США,Солт-Лейк-Сити,1972,George Cannon Young
http://www.wikidata.org/entity/Q5061669,Central Plaza,,,США,Сан-Франциско,1987,Kaplan McLaughlin Diaz
http://www.wikidata.org/entity/Q5099624,China Media Group Headquarters,,27,Китай,Yangfangdian Subdistrict,1986,
http://www.wikidata.org/entity/Q5093974,Chestnut Residence,,,Канада,Торонто,1972,
http://www.wikidata.org/entity/Q5152434,Commerce Place,,31,США,Мэриленд,1992,RTKL Associates
http://www.wikidata.org/entity/Q5102958,Millennium Downtown New York Hotel,,56,США,Манхэттен,1992,
http://www.wikidata.org/entity/Q5025737,Camden City Hall,,18,США,Камден,1931,
http://www.wikidata.org/entity/Q5138215,Coast at Lakeshore East,,51,США,Иллинойс,2013,bKL Architecture
http://www.wikidata.org/entity/Q5123363,City Place Tower,,33,США,Оклахома,1931,Walter W. Ahlschlager
http://www.wikidata.org/entity/Q5062309,Centre Square,,,США,Филадельфия,1973,KlingStubbins
http://www.wikidata.org/entity/Q5034232,Canyon Ranch Miami Beach,,37,США,,2008,Arquitectonica
http://www.wikidata.org/entity/Q5046710,Carrot Tower,,,Япония,Taishidō,1996,Ishimoto Architectural & Engineering Firm
http://www.wikidata.org/entity/Q5035858,Capitol Center,106.4,25,США,Колумбия,1985,
http://www.wikidata.org/entity/Q5039856,Carl B. Stokes Federal Court House Building,,23,США,Огайо,2002,
http://www.wikidata.org/entity/Q5029317,Canada Building,,14,Канада,Уинсор,1930,
http://www.wikidata.org/entity/Q4974936,Brooklyner,,51,США,Бруклин,2010,Реформированные церкви Нидерландов (овобождённые)
http://www.wikidata.org/entity/Q5150017,Chase Tower,,25,США,Огайо,1964,Harrison & Abramovitz
http://www.wikidata.org/entity/Q4975059,Brooks Tower,,42,США,Колорадо,1968,
http://www.wikidata.org/entity/Q4998875,Burj Al Anoud,,23,Саудовская Аравия,Эр-Рияд,2005,
http://www.wikidata.org/entity/Q5049621,Castaways Hotel and Casino,,,США,Невада,1954,
http://www.wikidata.org/entity/Q5059223,Centennial Tower,,15,США,Мидленд,1979,
http://www.wikidata.org/entity/Q5152590,Commercialbank Plaza,,,Катар,,2009,
http://www.wikidata.org/entity/Q4965975,Brickell House,,46,США,,2014,
http://www.wikidata.org/entity/Q5063093,Lumen Technologies Building,,26,США,Миннеаполис,1932,Edwin Hawley Hewitt
http://www.wikidata.org/entity/Q5061922,Central Tower,,21,США,Сан-Франциско,1898,Reid & Reid
http://www.wikidata.org/entity/Q5035927,Capitol Square,,26,США,Колумбус,1984,
http://www.wikidata.org/entity/Q5038035,Carbonell Condominium,,40,США,Майами,2005,
http://www.wikidata.org/entity/Q5123364,City Place I,163.63,38,США,Коннектикут,1980,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q5151021,Comcentre,,32,Сингапур,Orchard,1980,
http://www.wikidata.org/entity/Q5127401,Кларк-тауэр,,34,США,Теннесси,1971,
http://www.wikidata.org/entity/Q5087202,Chase Tower,,20,США,,1962,
http://www.wikidata.org/entity/Q5013234,CN Tower (Эдмонтон),110.92,26,Канада,Эдмонтон,1966,
http://www.wikidata.org/entity/Q5062247,Centre City Tower,,,США,,1971,
http://www.wikidata.org/entity/Q5152537,Commercial Union Assurance Building,,16,США,Сан-Франциско,1921,George W. Kelham
http://www.wikidata.org/entity/Q5016487,Cadillac Tower,176.2,40,США,Детройт,1927,
http://www.wikidata.org/entity/Q4998877,Burj Al Salam,,56,Объединённые Арабские Эмираты,Дубай,2013,
http://www.wikidata.org/entity/Q4985118,Texas Station,,,США,Норт-Лас-Вегас,1995,
http://www.wikidata.org/entity/Q5103499,Chocavento Tower,,25,Перу,Лима,2001,
http://www.wikidata.org/entity/Q5126044,Clara Shortridge Foltz Criminal Justice Center,,20,США,Калифорния,1972,
http://www.wikidata.org/entity/Q4965981,Brickell World Plaza,,40,США,Майами,2011,RTKL Associates
http://www.wikidata.org/entity/Q5016487,Cadillac Tower,133.2,40,США,Детройт,1927,
http://www.wikidata.org/entity/Q5123144,99 West on South Temple,,30,США,Солт-Лейк-Сити,2011,ZGF Architects LLP
http://www.wikidata.org/entity/Q1702484,Johnson Wax Headquarters,,,США,Расин,,Фрэнк Ллойд Райт
http://www.wikidata.org/entity/Q1466585,Джумейра Бич Резиденс,,,Объединённые Арабские Эмираты,Дубай,,
http://www.wikidata.org/entity/Q1521208,Gezhouba International Plaza,,50,Китай,Ухань,,
http://www.wikidata.org/entity/Q1605680,Нинбо-центр,409,80,Китай,Нинбо,,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1656109,ÏCE Condominiums at York Centre,234,67,Канада,Торонто,,
http://www.wikidata.org/entity/Q1628633,IEC Tower,130,30,Израиль,Хайфа,,
http://www.wikidata.org/entity/Q1526559,Hannibal (Dortmund-Nordstadt),,,Германия,Дортмунд,,
http://www.wikidata.org/entity/Q1548457,Philadelphia Savings Fund Society,,36,США,Филадельфия,,Джордж Хоу
http://www.wikidata.org/entity/Q1621865,Hochhaus zur Palme,,,Швейцария,Энге,,Rudolf Steiger
http://www.wikidata.org/entity/Q1548457,Philadelphia Savings Fund Society,,36,США,Филадельфия,,William Lescaze
http://www.wikidata.org/entity/Q1621865,Hochhaus zur Palme,,,Швейцария,Цюрих,,Rudolf Steiger
http://www.wikidata.org/entity/Q1495752,Taipei Twin Towers,318,76,Китайская Республика (Тайвань),Тайбэй,,Фумихико Маки
http://www.wikidata.org/entity/Q1738921,Marienturm,155,,Германия,Инненштадт I,,
http://www.wikidata.org/entity/Q1666430,International Land-Sea Center,458,99,Китай,Чунцин,,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q1495752,Taipei Twin Towers,318,76,Китайская Республика (Тайвань),Тайбэй,,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1510199,Heritage Plaza,232,53,США,Хьюстон,1987,
http://www.wikidata.org/entity/Q1637090,"South Point Hotel, Casino & Spa",,25,США,Лас-Вегас,2005,
http://www.wikidata.org/entity/Q1419501,100 Federal Street,180.14,37,США,Массачусетс,1971,"Campbell, Aldrich & Nulty"
http://www.wikidata.org/entity/Q1621350,NEC Supertower,180,43,Япония,Минато,1990,Nikken Sekkei
http://www.wikidata.org/entity/Q1509747,Башня АХА,231,56,Франция,Курбевуа,1974,Pierre Dufau
http://www.wikidata.org/entity/Q1517863,Уан-Гранд-Сентрал-Плейс,205.1,55,США,Манхэттен,1930,J.E.R. Carpenter
http://www.wikidata.org/entity/Q1551686,Tower 49,187,45,США,Манхэттен,1985,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1642787,590 Madison Avenue,,41,США,Манхэттен,1983,
http://www.wikidata.org/entity/Q1641386,Sulafa Tower,285,75,Объединённые Арабские Эмираты,Дубай,2010,
http://www.wikidata.org/entity/Q1664761,NEO Tower,273,56,Китай,Гуандун,2011,
http://www.wikidata.org/entity/Q1542408,Гран Торре Сантьяго,300,62,Чили,Сантьяго,2013,Сезар Пелли
http://www.wikidata.org/entity/Q1633806,Hudson's Bay Centre,135,35,Канада,Торонто,1974,
http://www.wikidata.org/entity/Q1706824,SunTrust Plaza,265,60,США,Peachtree Street,1992,Джон Кэлвин Портман
http://www.wikidata.org/entity/Q1662415,Инфинити-ат-Брикелл,192,52,США,Флорида,2008,
http://www.wikidata.org/entity/Q1429071,"Нью-Йорк, Нью-Йорк",,,США,Невада,1997,
http://www.wikidata.org/entity/Q1499859,Нью-Йорк-Лайф-билдинг,187.5,40,США,Манхэттен,1928,Кэсс Гильберт
http://www.wikidata.org/entity/Q1608810,Morgan Stanley Building,209,42,США,Манхэттен,1990,Emery Roth & Sons
http://www.wikidata.org/entity/Q1613853,Heron Tower,230,46,Великобритания,Лондонский Сити,2011,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q1516792,Transport Tower,155.15,34,Казахстан,Астана,2003,
http://www.wikidata.org/entity/Q1706824,SunTrust Plaza,265,60,США,Джорджия,1992,Джон Кэлвин Портман
http://www.wikidata.org/entity/Q1586256,South Asian Gate,268,,Китай,Куньмин,2016,
http://www.wikidata.org/entity/Q1663698,The Palace Pier,138,46,Канада,Торонто,1978,
http://www.wikidata.org/entity/Q1537698,One Shell Plaza,218,50,США,Хьюстон,1971,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1515605,Renaissance Tower,270,56,США,Техас,1974,HOK
http://www.wikidata.org/entity/Q1422777,Манхэттен-Лайф-Иншуранс-Билдинг,106,18,США,Манхэттен,1894,Kimball & Thompson
http://www.wikidata.org/entity/Q1453542,Freedom Tower,78,,США,Майами,1925,
http://www.wikidata.org/entity/Q1477826,Сони-билдинг,197,,США,Манхэттен,1984,Филип Джонсон
http://www.wikidata.org/entity/Q1443364,Torre Werfen,,25,Испания,Оспиталет,2009,
http://www.wikidata.org/entity/Q1514587,The Palazzo,196,53,США,Парадайз,2007,"HKS, Inc."
http://www.wikidata.org/entity/Q1436004,Khalid Al Attar Tower 2,294,66,Объединённые Арабские Эмираты,Дубай,2010,
http://www.wikidata.org/entity/Q1662415,Инфинити-ат-Брикелл,192,52,США,Майами,2008,
http://www.wikidata.org/entity/Q1531538,Jameson House,118,38,Канада,Ванкувер,2011,Норман Фостер
http://www.wikidata.org/entity/Q1585008,Hard Rock Hotel and Casino,,,США,Кларк,1995,
http://www.wikidata.org/entity/Q1435741,Sky Tower,292,74,Объединённые Арабские Эмираты,Абу-Даби,2010,Arquitectonica
http://www.wikidata.org/entity/Q1535018,Golden Nugget Las Vegas Hotel & Casino,,,США,Невада,1946,
http://www.wikidata.org/entity/Q1589842,Mischek Tower,110,35,Австрия,Вена,2000,Delugan Meissl
http://www.wikidata.org/entity/Q1702873,Башня фондовой биржи,190,48,Канада,Монреаль,1964,Луиджи Моретти
http://www.wikidata.org/entity/Q1543292,Granville Square,142,30,Канада,Британская Колумбия,1973,
http://www.wikidata.org/entity/Q1495771,Gate to the East,302,68,Китай,Сучжоу,2016,RMJM London
http://www.wikidata.org/entity/Q1477826,Сони-билдинг,197,,США,Манхэттен,1984,John Burgee
http://www.wikidata.org/entity/Q1417597,One Island East,298.4,69,Китай,Восточный округ Гонконга,2008,Wong & Ouyang (HK) Ltd.
http://www.wikidata.org/entity/Q1552767,Yuexiu Financial Tower,309,73,Китай,Гуанчжоу,2015,Южно-китайский технологический университет
http://www.wikidata.org/entity/Q1706824,SunTrust Plaza,265,60,США,Downtown,1992,Джон Кэлвин Портман
http://www.wikidata.org/entity/Q1440000,Four Seasons Hotel Miami,240,64,США,Майами,2003,Handel Architects
http://www.wikidata.org/entity/Q1626937,K11,,61,Китай,Шанхай,2002,B+H Architects
http://www.wikidata.org/entity/Q1676687,270 Park Avenue,215,52,США,Манхэттен,1960,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1708994,TC Energy Tower,177,,Канада,Альберта,2001,Dialog
http://www.wikidata.org/entity/Q1682432,Manulife Centre,166,51,Канада,Торонто,1974,
http://www.wikidata.org/entity/Q1710367,610 Lexington Avenue,217,63,США,Манхэттен,2017,Foster and Partners
http://www.wikidata.org/entity/Q1425790,Отель Артс,,44,Испания,Барселонета,1994,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1567534,Международная гостиница и башня Трампа,277,57,Канада,Торонто,2012,Eberhard Zeidler
http://www.wikidata.org/entity/Q1426968,Flamingo Las Vegas,,,США,Невада,1946,
http://www.wikidata.org/entity/Q1623326,Hoftoren,142,30,Нидерланды,Гаага,2003,Kohn Pedersen Fox
http://www.wikidata.org/entity/Q1469829,Сент-Джордж-Уорф-Тауэр,185,52,Великобритания,Лондон,2014,Broadway Malyan
http://www.wikidata.org/entity/Q1614219,Vision Tower,260,60,Объединённые Арабские Эмираты,Дубай,2011,Tvsdesign
http://www.wikidata.org/entity/Q1535845,Riviera,,23,США,Невада,1955,
http://www.wikidata.org/entity/Q1603308,Helmsley Building,172,35,США,Манхэттен,1929,Warren and Wetmore
http://www.wikidata.org/entity/Q1501652,General Motors Building,215,50,США,Манхэттен,1968,Emery Roth & Sons
http://www.wikidata.org/entity/Q1665800,Интерконтиненталь Варшава,164,45,Польша,Варшава,2003,Tadeusz Spychała
http://www.wikidata.org/entity/Q1702528,U Condominiums,184,55,Канада,Торонто,2013,
http://www.wikidata.org/entity/Q1584276,Башня Алор-Сетара,,4,Малайзия,Алор-Сетар,1997,Hijjas Kasturi Associates
http://www.wikidata.org/entity/Q1639792,Hyatt Center,207,48,США,Чикаго,2005,
http://www.wikidata.org/entity/Q1501652,General Motors Building,215,50,США,Манхэттен,1968,Эдуард Дьюрелл Стоун
http://www.wikidata.org/entity/Q1626452,Hon Kwok City Center,329,80,Китай,Шэньчжэнь,2015,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1509747,Башня АХА,231,56,Франция,Курбевуа,1974,Q137847895
http://www.wikidata.org/entity/Q1419300,First Canadian Centre,167,41,Канада,Альберта,1982,B+H Architects
http://www.wikidata.org/entity/Q1740348,Keystone Building,,32,США,Бостон,1971,Emery Roth & Sons
http://www.wikidata.org/entity/Q1426419,The Met,228,69,Таиланд,Бангкок,2009,WOHA
http://www.wikidata.org/entity/Q1470076,HHHR Tower,317,72,Объединённые Арабские Эмираты,Дубай,2009,Al Hashemi
http://www.wikidata.org/entity/Q1623160,Shell Centre,140,33,Канада,Альберта,1977,
http://www.wikidata.org/entity/Q1558596,Башня IFS (Уси),339,68,Китай,Уси,2014,Aedas
http://www.wikidata.org/entity/Q1582716,Water Tower Place,262,74,США,Иллинойс,1977,
http://www.wikidata.org/entity/Q1470046,Kingkey 100,442,100,Китай,Guiyuan Subdistrict,2011,Терри Фаррелл
http://www.wikidata.org/entity/Q1735111,The Landmark,324,72,Объединённые Арабские Эмираты,Абу-Даби,2013,Сезар Пелли
http://www.wikidata.org/entity/Q1541365,Renaissance Center,,73,США,Downtown Detroit,1977,Джон Кэлвин Портман
http://www.wikidata.org/entity/Q1710345,50 West Street,239,63,США,Манхэттен,2016,Хельмут Ян
http://www.wikidata.org/entity/Q1464592,Ригли-билдинг,133.51,30,США,Чикаго,1924,"Graham, Anderson, Probst & White"
http://www.wikidata.org/entity/Q1580807,Таймс-сквер-тауэр,221,47,США,Манхэттен,2004,"Skidmore, Owings and Merrill"
http://www.wikidata.org/entity/Q1567990,Hafenstraße 51,93,22,Германия,Франкфурт-на-Майне,1976,
http://www.wikidata.org/entity/Q1584356,1322 Golden Empire Tower,,57,Филиппины,Манила,2002,
http://www.wikidata.org/entity/Q1415203,The Langham,193,57,США,Манхэттен,2010,Gwathmey Siegel & Associates Architects
http://www.wikidata.org/entity/Q1471340,SP!RE,143,45,Канада,Торонто,2007,
http://www.wikidata.org/entity/Q1636790,One Boston Place,183,41,США,Массачусетс,1970,Пьетро Беллуски
http://www.wikidata.org/entity/Q1621858,Hochhaus Neue Donau,150,33,Австрия,Вена,2002,Harry Seidler
http://www.wikidata.org/entity/Q7567222,South Ferry Plaza,,60,США,Манхэттен,,FXCollaborative
http://www.wikidata.org/entity/Q7604256,Station Lands,,,Канада,Альберта,,
